id;nome;email;telefone;cpf;data_hora;valor;observacao
4570;Thiago Monteiro;wz30wi8@loja.com.br;94 11291-3420;745.556.43-36;23/05/2022 16:50:34;R$ 55.445,29;anexo|revisar|tmp|anexo|normalizar|ticket|auto|???
4571;Gabriel Lima;fjft3f.ipr@gov.br;(99) 971592482;418.277.458-60;01/07/2025 19:23:16;R$ 2.440,90;pendente|LIMPAR|ok|atenção|revisar|obs|revisar|atenção
4572;Thiago Oliveira;ape_1@gmail.com;(95) 910245288;100.446.469-87;20/05/2025 18:49:23;R$ 9.086,28;###|duplicado|ok|ticket|###|falhou|auto|###
4573;Helena Almeida;yj2b0v9otw@gmail.com;(99) 970761752;028.780.837-39;04/11/2024 01:00:14;R$ 189.897,93;ok|atenção|falhou|protocolo|???
4574;Juliana Costa;nsdoa1wj@gov.br;91 955077952;824.000.699-82;30/12/2025 13:49:42;R$ 211.983,99;tmp|json|normalizar|LIMPAR|???|json|duplicado|###
4575;daniela william mendes;cceu7jq@ufpa.br;92 989959454;51243201790;28/03/2022 20:38:03;R$ 30.197,48;csv|***|obs|auto|auto
4576;Ana Otávio Araújo;mgvmmvi@.com.br;(92)91002-8203;296.602.646-35;16/10/2022 06:06:44;R$ 78.881,81;reenviado|reenviado|falhou|###|duplicado
4577;Igor Oliveira;c2vjvbt@outlook.com;(92) 93452-7244;394.624.769-11;24/05/2025 14:24:17;R$ 51.522,43;auto|obs|atenção|protocolo|atenção|duplicado|falhou
4578;Kleber Carlos Silva;hhb1plaf07h@gmail.com;93 76958-4641;623.455.118-24;05/08/2022 19:35:56;R$ 195.366,93;ok|protocolo|atenção
4579;Kleber Tavares;x412dzvc311@.com.br;(92) 910759013;804.858.686-82;09/01/2023 07:47:35;R$ 168.702,41;pendente|protocolo|###|manual|csv
4580;Fernanda Santos;4aaj4ff0t@bol.com.br;(95)99532-7937;439.146.980-89;08/07/2023 15:03:29;R$ 6.301,60;URGENTE|tmp|atenção|auto
4581;Helena Oliveira;pt92i_3t4@hotmail.com;(96) 948771684;320.391.924-54;14/04/2024 04:42:17;R$ 210.620,69;revisar|obs|***|duplicado|auto|obs|ok|obs
4582;Gabriel Souza;qk_gbmnj@gmail.com;95 945640577;826.429.817-01;28/05/2021 23:42:13;R$ 95.920,73;tmp|protocolo|protocolo|falhou|falhou|pendente|ticket|###
4583;Ana Almeida;0e.k.3s7t0@ufpa.br;97 92976-2424;273.642.271-35;25/10/2022 03:43:08;R$ 158.337,04;reenviado|revisar|obs|obs
4584;helena nogueira;8fym.k3ky3i@bol.com.br;(97) 97249-7726;292.019.486-45;15/09/2024 02:52:30;R$ 229.228,94;auto|pendente|anexo
4585;Natália Castro;0v7umhzr@ufpa.br;(96) 91322-1879;441.222.946-27;27/07/2022 01:34:43;R$ 11.116,72;manual|json|json
4586;Ana Eduardo Barbosa;77wrlxwupxa9@hotmail.com;(99)93234-9864;286.826.178-63;30/08/2024 01:04:10;R$ 96.990,88;revisar|tmp|csv|atenção|normalizar|revisar|manual|***
4587;Zuleica Pereira;@hotmail.com;(95) 92938-7510;173.896.605-7;15/09/2022 19:43:50;R$ 73.974,34;json|revisar|csv|csv|id|protocolo|json
4588;Marcos Rafael Mendes;qyv78o@ufpa.br;(97) 92850-4908;322.517.976-44;10/05/2021 15:22:19;R$ 165.996,81;revisar|erro|json|anexo|???|anexo|csv
4589;Natália Mendes;e_r7rlqkeo@gmail.com;(94) 98595-1576;289.893.468-51;04/01/2023 04:55:09;R$ 7.710,20;LIMPAR|tmp|revisar|reenviado
4590;Marcos Yasmin Barbosa;dlypad@outlook.com;(93) 923756707;453.609.348-7;01/02/2021 02:51:38;R$ 126.639,74;anexo|obs|revisar|id
4591;Sabrina Vinícius Lima;vc27vdbkb@empresa.com.br;(91) 972113248;776.411.114-00;07/02/2024 03:53:51;R$ 197.222,78;pendente|???|atenção|ticket
4592;Carlos Nogueira;l3klxvl7gu@gov.br;(97) 53695-6698;223.887.102-17;01/05/2022 17:16:05;R$ 119.585,26;LIMPAR|***|manual|falhou
4593;Patrícia Cardoso;k51.ub.s6@bol.com.br;(95)93946-3938;259.595.218-94;06/06/2024 13:09:39;R$ 43.403,02;atenção|manual|duplicado|auto
4594;Otávio Cardoso;kdm5n5jki@bol.com.br;92 986755574;93457445372;19/02/2024 16:24:24;R$ 102.719,43;normalizar|pendente|protocolo
4595;Otávio Ana Castro;gkc00@outlook.com;(96) 911166568;190.552.986-49;01/12/2023 16:11:35;R$ 153.715,41;???|revisar|json|***|obs
4596;Gabriel Thiago Costa;4o0kwpe_v0@loja.com.br;93 21648-9108;831.675.250-68;31/08/2021 05:27:35;R$ 235.708,26;ok|ticket|json|***|manual
4597;Ana Sabrina Monteiro;0r_ajbm_8ouv@loja.com.br;(92) 94695-8942;879.331.167-6;17/02/2021 06:18:37;R$ 61.284,43;protocolo|manual|tmp|reenviado
4598;Yasmin Nogueira;5o3vmz7r@gmail.com;(99) 96905-1353;653.213.176-70;14/09/2021 06:38:49;R$ 188.313,97;json|auto|***|URGENTE|auto|csv
4599;Igor Souza;x2xlbgpyh4y@hotmail.com;(98) 95927-1880;135.703.246-88;20/02/2025 11:40:03;R$ 39.323,28;ticket|normalizar|###
4600;Carlos Ursula Castro;rneuiwma@loja.com.br;(95) 94983-8200;376.467.191-23;03/08/2025 09:04:03;R$ 219.984,90;tmp|anexo|###|???
4601;Patrícia Sabrina Santos;ad2_ikfej8s@.com.br;96 95231-9079;571.584.148-17;27/04/2023 22:29:10;R$ 73.607,74;pendente|reenviado|normalizar|ok|id|reenviado|auto|reenviado
4602;pj_5jhukx7@ufpa.br;96 99200-7911;287.595.451-12;15/07/2024 21:22:33;R$ 230.732,77;normalizar|erro|obs|duplicado|revisar|pendente|ok|json
4603;Gabriel Rafael Santos;16wter_7@gmail.com;(91) 91558-8271;473.319.560-09;17/09/2025 20:41:02;R$ 236.553,97;json|tmp|URGENTE|URGENTE|csv|URGENTE|###|auto
4604;William Marcos Souza;qqdre55@UFPA.BR;(98)94955-9544;201.051.028-33;11/11/2025 09:18:26;R$ 183.181,00;auto|tmp|***|obs|anexo|csv|atenção|falhou
4605;william lima;blgh6wxl@loja.com.br;(92)96793-5284;69669149433;17/09/2023 14:42:59;R$ 149.665,10;???|???|protocolo|###|json
4606;Kleber Costa;e7udr@empresa.com.br;(94) 926671883;866.359.850-35;17/01/2025 00:04:44;R$ 118.581,22;manual|URGENTE|???|revisar
4607;Larissa Santos;w77vsf46vn@outlook.com;(91) 927853087;391.174.081-47;19/07/2022 03:36:05;R$ 18.693,42;id|falhou|???|anexo|ok
4608;Kleber Yasmin Castro;de7ck_av42x3@gov.br;(98) 939752969;55213679193;05/02/2022 10:54:11;R$ 188.365,19;###|LIMPAR|duplicado|json|normalizar|erro|atenção
4609;Igor Cardoso;dd2zn@bol.com.br;(98) 912120079;934.488.369-00;21/07/2022 03:51:22;R$ 247.736,67;auto|protocolo|erro
4610;Vinícius Lima;lcn2c@gmail.com;97 921977382;153.303.002-63;09/09/2021 02:35:16;R$ 169.770,68;id|URGENTE|###|id|reenviado|protocolo|ok|json
4611;Igor Quésia Nogueira;9n9uf88_zj0@outlook.com;(95) 96747-2332;905.623.000-33;25/12/2022 10:50:30;R$ 132.434,48;ticket|LIMPAR|pendente|duplicado|atenção|normalizar
4612;Eduardo Ana Pereira;kgj5jz5l@hotmail.com;(95) 96682-5780;046.470.941-34;02/02/2021 04:52:27;R$ 2.180,95;normalizar|ok|reenviado|tmp|manual|csv|manual
4613;Gabriel Costa;a5hse.9dhotmail.com;93 960121703;361.130.947-03;11/09/2025 02:23:49;R$ 3.605,13;reenviado|pendente|normalizar|erro|revisar|tmp|protocolo|reenviado
4614;William Souza;syt8.gfpr@gov.br;(91) 96221-1645;134.167.899-54;18/04/2025 05:55:36;R$ 15.991,22;tmp|tmp|ok|anexo|anexo|protocolo|erro|reenviado
4615;ana santos;ii5i00@ufpa.br;(98) 99374-5907;752.328.003-72;31/07/2023 22:31:23;R$ 243.925,59;ok|ok|URGENTE
4616;Marcos Juliana Mendes;gwu45p9si9z@empresa.com.br;99 947399462;989.867.879-61;04/03/2021 14:46:46;R$ 129.525,15;erro|pendente|revisar|id|ticket|***|reenviado|duplicado
4617;Kleber Tavares;y130i2r@gov.br;(93) 91642-9648;475.180.815-09;25/10/2023 13:17:30;R$ 167.032,85;ticket|***|csv
4618;Larissa Silva;jrvtsz2fj68f@empresa.com.br;(97) 91957-3765;933.177.32-73;23/01/2025 20:29:00;R$ 11.686,96;###|normalizar|???|???|json|***|???|###
4619;Vinícius Nogueira;72xzu2@bol.com.br;94 983152381;666.507.248-86;25/12/2022 12:13:19;R$ 108.339,27;revisar|revisar|atenção|manual|atenção|atenção
4620;Kleber Lima;3s4o6_vh@loja.com.br;(96) 946119276;54612552245;23/11/2024 03:39:34;R$ 38.716,24;obs|reenviado|duplicado|ok|normalizar|normalizar|pendente
4621;Quésia Costa;vbe7dtnpld5@ufpa.br;(92) 944849530;662.731.003-65;12/10/2025 16:42:45;R$ 69.626,30;reenviado|???|duplicado|???|falhou|obs|###
4622;Sabrina Ursula Castro;0srk_o@empresa.com.br;(97) 95464-7604;72200513984;10/05/2024 10:56:13;R$ 74.327,68;reenviado|anexo|pendente|anexo|***
4623;Bruno Souza;kh5ol9b@gmail.com;(94) 93005-1485;641.340.704-75;06/05/2025 01:14:28;R$ 78.020,42;id|obs|falhou|tmp|tmp|auto|falhou
4624;Daniela Lima;3qvrhduxnkdi@gmail.com;(94) 99315-2358;204.246.592-80;20/01/2022 12:14:26;R$ 101.374,62;normalizar|protocolo|reenviado|id|ok|normalizar|id|revisar
4625;Vinícius Silva;h.kvp@@gmail.com;(96) 914063561;290.089.947-36;12/06/2024 01:38:08;R$ 165.792,75;###|manual|***|json|erro|protocolo|???|revisar
4626;William Tavares;x..y@hotmail.com;(91) 96775-1115;035.664.717-96;05/06/2025 14:38:06;R$ 123.318,29;falhou|reenviado|URGENTE|normalizar|tmp|***|tmp|ok
4627;Natália Natália Pereira;gqtxy@empresa.com.br;(98)94990-8524;411.055.488-97;06/08/2021 11:08:29;R$ 213.025,83;protocolo|revisar|LIMPAR|duplicado|csv|obs|revisar
4628;Helena Oliveira;l7dsg5g7@empresa.com.br;92 98599-2108;161.121.651-18;20/05/2023 12:54:01;R$ 49.472,70;auto|duplicado|duplicado|ok
4629;William Juliana Mendes;4udo0lxlm@ufpa.br;(92) 98606-4459;836.423.315-93;03/05/2023 12:47:31;R$ 73.256,03;manual|revisar|csv|json
4630;William Pereira;e7wgn2e2@empresa.com.br;(96) 94838-3728;42960022067;12/02/2024 05:17:10;R$ 10.769,83;tmp|reenviado|auto|duplicado|***
4631;Yasmin Mendes;asfouwqye@hotmail.com;(96) 915275610;900.074.277-04;13/05/2023 10:12:54;R$ 36.761,84;erro|revisar|protocolo
4632;Sabrina Silva;hjgp_j@ufpa.br;(98) 59083-7309;653.331.563-70;26/01/2024 18:36:24;R$ 130.924,78;ticket|csv|id|***|json|ok|protocolo
4633;ana barbosa;kcbh9m1fxx@bol.com.br;(94) 939681422;72102052937;02/01/2023 08:58:21;R$ 137.455,51;LIMPAR|URGENTE|manual|tmp|erro|???
4634;William Nogueira;c8qxwc93slv@gmail.com;(92) 96796-7676;869.129.422-15;01/01/2024 11:39:25;R$ 101.832,79;anexo|erro|json|***|atenção
4635;Fernanda Araújo;w37pebhp@empresa.com.br;99 979475949;764.047.395-30;17/04/2021 19:45:52;R$ 219.083,40;csv|normalizar|atenção|pendente|###|tmp
4636;Ana Cardoso;8wibfyw@empresa.com.br;(96) 52343-3523;13/04/2021 08:26:00;R$ 14.745,22;atenção|atenção|###
4637;Gabriel Rafael Barbosa;596n44c3yaa4@outlook.com;(91) 92057-9708;073.159.610-21;R$ 175.136,98;anexo|normalizar|revisar|manual|duplicado|id|ok|ticket
4638;larissa oliveira;ed0kt8wld3@loja.com.br;99 997133308;000.399.730-62;02/06/2024 16:06:17;R$ 170.150,14;atenção|###|falhou
4639;Daniela Nogueira;6ih9x4iwog@hotmail.com;99 938478954;555.055.751-77;26/09/2021 01:48:21;R$ 154.714,44;???|???|***|atenção
4640;Marcos Castro;dqhmf9po.fy@GMAIL.COM;95 967214670;911.896.647-10;02/11/2023 15:52:31;R$ 127.401,26;normalizar|atenção|auto|???|normalizar|erro
4641;Otávio Ana Nogueira;ej1.o.lp3@hotmail.com;(93) 93296-7934;108.403.777-13;28/09/2022 23:23:22;R$ 220.662,83;???|ok|###
4642;Quésia Ana Castro;b1vm728@hotmail.com;(95)95414-7691;05141352476;13/02/2023 18:56:08;R$ 114.804,47;manual|ticket|LIMPAR|normalizar
4643;Carlos Santos;v4.yl3xtl@@ufpa.br;(99) 95379-3314;379.446.474-57;28/03/2023 22:22:09;R$ 44.499,04;anexo|normalizar|normalizar|pendente|???|LIMPAR
4644;Rafael Mendes;r.b4r1phs1@ufpa.br;(96) 96951-9093;964.157.585-15;04/05/2021 19:24:09;R$ 168.085,55;***|reenviado|URGENTE|protocolo
4645;Helena Barbosa;9p52v20o@loja.com.br;(99) 95946-6836;761.829.911-6;29/04/2024 04:35:45;R$ 248.375,63;pendente|protocolo|normalizar|???|atenção
4646;Fernanda Quésia Santos;g1l7up4uv9r@ufpa.br;91 935256374;03807226924;16/01/2023 22:48:40;R$ 83.213,87;anexo|anexo|json|normalizar
4647;Eduardo Almeida;v_p4o4kq8f1@gov.br;(99) 94843-1838;062.322.898-23;R$ 127.863,70;falhou|atenção|protocolo|csv|###|atenção
4648;Zuleica Santos;880pmyufpa.br;(95) 93693-3398;929.147.531-35;30/05/2024 04:37:34;R$ 24.704,52;reenviado|***|###|tmp|manual|falhou
4649;Zuleica Almeida;ukp5167vgp2@gov.br;(95) 99150-3355;795.747.319-97;07/05/2022 12:02:07;R$ 198.884,53;???|erro|json
4650;Fernanda Natália Silva;m4r3ac8@outlook.com;97 973668442;291.345.826-64;05/01/2022 19:18:04;R$ 18.927,12;erro|obs|tmp|ticket|erro|csv
4651;Ursula Araújo;gexklolkx3e@ufpa.br;91 74518-3085;332.584.945-35;02/11/2024 18:15:06;R$ 16.730,66;falhou|ticket|manual
4652;Juliana Rafael Castro;6l1pjlh3bl.2@outlook.com;(92) 914753421;934.186.727-28;13/07/2025 07:31:36;R$ 119.584,64;id|LIMPAR|ticket|atenção
4653;Gabriel Tavares;za43nw@bol.com.br;93 96753-5237;784.887.155-29;24/01/2022 12:53:28;R$ 82.086,21;json|obs|erro|erro|LIMPAR
4654;Natália Araújo;cq.hk@gmail.com;91 992047205;49413637500;02/04/2024 09:51:12;R$ 124.929,00;***|revisar|***|auto|duplicado|atenção|???
4655;Ursula Natália Costa;ew2p0ar8uag@outlook.com;96 912123455;201.589.754-2;08/02/2023 19:36:15;R$ 15.164,02;csv|reenviado|???|normalizar|pendente|***|json
4656;Larissa Castro;@hotmail.com;(98) 910464817;532.837.711-1;27/03/2021 12:04:47;R$ 217.105,41;revisar|csv|duplicado|protocolo|protocolo|reenviado
4657;thiago pereira;5y44lr0wmph1@gov.br;97 947382243;412.453.964-17;07/09/2022 16:49:02;R$ 194.627,71;ticket|###|json|normalizar|normalizar
4658;Otávio Tavares;rn9ixvw5vb@bol.com.br;97 973416331;868.868.28-94;24/03/2023 14:01:32;R$ 3.878,32;***|manual|LIMPAR|falhou|???|atenção|auto
4659;Gabriel Mendes;98w6mrqz@gov.br;93 927523773;917.904.528-37;01/11/2023 13:09:17;R$ 4.605,50;erro|***|falhou|LIMPAR|csv|reenviado|ticket
4660;Otávio Araújo;nz_bglt4@loja.com.br;(93) 96113-4525;14866169784;R$ 224.692,39;???|obs|???
4661;Sabrina Oliveira;43tacf36hkd@empresa.com.br;(99) 93177-7704;489.044.971-53;11/07/2023 11:18:52;R$ 35.886,82;anexo|???|falhou|atenção|protocolo|ok|LIMPAR
4662;Bruno Kleber Castro;um01.rcjj4o@ufpa.br;(95) 952445669;205.596.015-11;13/09/2021 20:20:39;R$ 210.745,48;falhou|anexo|***|protocolo|ok|anexo|normalizar|anexo
4663;Bruno Costa;iypksw7g4@ufpa.br;(99) 970141492;487.202.047-92;16/07/2024 16:18:31;R$ 217.836,00;ok|ticket|auto|tmp|erro|???|obs|csv
4664;Sabrina Mendes;pwrda6w4geyy@gov.br;(92) 956553820;832.362.680-28;04/05/2021 02:49:49;R$ 215.591,60;ok|erro|revisar
4665;Vinícius Souza;9.sliv.sviz6@bol.com.br;96 66239-2409;533.821.624-71;20/10/2025 16:59:26;R$ 131.910,09;json|pendente|csv|json|URGENTE|ticket
4666;juliana daniela araújo;ph.1.0zwk.p@ufpa.br;047.324.387-80;12/11/2024 05:26:51;R$ 196.756,46;###|pendente|LIMPAR|tmp|normalizar|ticket|protocolo
4667;Carlos Santos;gqz7lptpv@empresa.com.br;99 89547-5369;817.715.696-9;R$ 3.037,10;ok|id|***|tmp|erro|reenviado|manual|ok
4668;William Oliveira;dmjk_a@gov.br;(95) 95546-5118;355.190.162-6;06/10/2021 17:27:40;R$ 39.222,45;atenção|URGENTE|falhou|id|###|duplicado|erro
4669;Quésia Lima;v1apx990m0h8@loja.com.br;97 963853391;166.103.825-29;28/03/2024 12:18:10;R$ 234.818,33;auto|atenção|obs|obs|###|auto|***|id
4670;Helena Cardoso;ozdxk4@gov.br;(97) 91680-9057;766.484.019-43;21/03/2024 11:11:13;R$ 188.583,18;obs|revisar|obs|***|anexo|obs
4671;Ursula Patrícia Castro;w26vc8ssl3uj@hotmail.com;704.733.43-79;08/11/2022 20:48:34;R$ 203.334,45;falhou|LIMPAR|ticket
4672;Eduardo Gabriel Mendes;50d3cyte.tby@loja.com.br;(99) 982530471;867.846.327-48;13/08/2022 02:39:05;R$ 232.597,29;auto|falhou|###|csv|anexo|manual|tmp
4673;gabriel araújo;qmen7fopbk8@hotmail.com;(99) 56643-5240;296.527.227-12;01/11/2025 03:29:58;anexo|###|###|###|ticket|URGENTE
4674;Marcos Silva;9975inxz3@outlook.com;94 936977557;813.985.923-79;23/07/2023 23:55:30;R$ 194.036,08;anexo|reenviado|duplicado|falhou|tmp|ok|csv|revisar
4675;Helena Zuleica Monteiro;2nfd_ge@bol.com.br;92 50775-3797;53004554767;22/05/2025 00:24:40;R$ 176.556,80;ok|auto|falhou|manual|manual|normalizar|manual|###
4676;Rafael Costa;zqp4ggwvufpa.br;99 943525614;894.112.307-3;15/06/2022 06:37:56;R$ 40.069,46;erro|obs|anexo|LIMPAR|manual|falhou|duplicado|ticket
4677;gabriel almeida;qg3gek9@@ufpa.br;(94) 93656-9365;713.553.608-49;18/10/2024 02:17:26;R$ 57.394,29;json|erro|id
4678;Fernanda Souza;jc5s1yk@outlook.com;(97) 923193021;045.069.734-92;23/12/2021 17:51:55;R$ 66.333,83;pendente|pendente|###
4679;Larissa Kleber Mendes;yjnfqkel3n8g@@hotmail.com;(93) 92164-6865;470.652.847-23;13/07/2024 18:19:33;R$ 236.242,96;auto|atenção|auto|revisar|ticket
4680;Larissa Monteiro;o9m8p656hqla@gmail.com;(91) 99426-6388;673.624.857-38;14/10/2025 03:12:54;R$ 118.107,15;protocolo|ticket|id|reenviado
4681;Gabriel Costa;9c4i6jtd@empresa.com.br;(95) 91961-6780;260.650.233-84;29/12/2024 00:21:07;R$ 24.097,53;reenviado|duplicado|tmp|ok
4682;Helena Quésia Barbosa;ku_jgscx7edw@empresa.com.br;98 72425-6313;423.619.616-07;01/02/2024 10:21:01;R$ 158.013,97;manual|ticket|erro|revisar|revisar|LIMPAR|reenviado
4683;Eduardo Cardoso;bm19pv_f82q@ufpa.br;(99) 948088336;090.807.156-93;02/02/2021 23:16:32;R$ 24.095,27;reenviado|obs|id|falhou|manual|id
4684;Marcos Souza;jma0al85i_et@ufpa.br;94 959890725;08/12/2024 04:27:29;R$ 140.902,74;manual|manual|duplicado|json|normalizar
4685;William Costa;d1s0z2krho.w@outlook.com;(98) 91393-3754;709.270.441-03;21/11/2024 17:50:03;R$ 88.888,82;normalizar|manual|obs|csv|normalizar|ticket|normalizar|reenviado
4686;Eduardo Santos;h84wwa@ufpa.br;(96) 94794-1122;183.726.414-44;05/04/2021 13:28:35;R$ 217.923,67;URGENTE|csv|obs|revisar|auto|erro|pendente|erro
4687;Sabrina Almeida;j3939jf.gah@bol.com.br;(99) 58550-4757;372.442.25-17;05/03/2023 10:26:21;R$ 207.323,84;duplicado|csv|reenviado|falhou|anexo
4688;juliana pereira;edll21f1l0@hotmail.com;(95) 95909-9027;161.293.034-19;11/01/2023 17:12:04;R$ 17.323,29;###|manual|???|LIMPAR|csv
4689;Yasmin Costa;is3y73356@outlook.com;(98) 96615-7549;386.309.133-29;28/06/2021 18:35:37;R$ 166.265,85;anexo|falhou|protocolo|json|URGENTE
4690;William Sabrina Mendes;eics@ufpa.br;(91)91382-1713;718.786.473-41;07/11/2023 07:50:01;R$ 162.882,79;anexo|URGENTE|atenção
4691;Igor Monteiro;sl4s5xycoj@bol.com.br;(98) 981480251;404.880.470-97;24/02/2025 23:48:18;R$ 65.004,98;***|tmp|atenção|auto|ticket|protocolo|atenção
4692;Eduardo Gabriel Santos;y.9y_7zo1a@hotmail.com;(95) 942270227;233.543.516-47;R$ 144.759,27;falhou|???|***|falhou|csv
4693;Fernanda Ana Santos;4boxj594sc@hotmail.com;96 937867965;474.780.184-60;03/08/2021 08:26:46;R$ 127.465,95;falhou|id|###|tmp
4694;Sabrina Barbosa;ev8k7nc@hotmail.com;(97)95780-4594;709.446.327-45;24/02/2023 23:41:25;R$ 114.256,82;protocolo|pendente|revisar|tmp|ok|revisar
4695;Helena Fernanda Pereira;tjrj45@ufpa.br;(94) 96486-8439;904.525.71-45;05/09/2022 07:29:27;R$ 138.177,20;***|duplicado|ok
4696;ursula natália oliveira;y2znwqq59oz@hotmail.com;(99) 94832-5995;492.058.937-54;08/07/2024 19:15:46;R$ 134.154,59;***|csv|tmp|id
4697;Sabrina Costa;wve56efpxxh@empresa.com.br;(99) 92237-2391;403.378.654-0;02/02/2021 12:29:11;R$ 9.957,94;csv|erro|ticket
4698;Daniela Oliveira;6l0a6s8okzr@empresa.com.br;98 942052676;421.464.334-45;08/01/2022 21:00:51;R$ 201.514,59;ticket|URGENTE|***|###|revisar|ticket
4699;Ana Lima;av88va@@empresa.com.br;98 916449156;477.185.541-99;28/08/2023 07:21:03;R$ 36.100,80;normalizar|tmp|revisar
4700;Sabrina Juliana Oliveira;kbnw4d2bow7r@bol.com.br;95 990094782;232.186.951-90;25/12/2023 04:20:48;R$ 19.166,81;???|tmp|URGENTE|***|csv|tmp
4701;william mendes;51djh9.kixw@empresa.com.br;(97) 93599-4483;213.642.878-43;17/03/2022 05:35:50;R$ 228.816,45;protocolo|LIMPAR|URGENTE
4702;Kleber Yasmin Cardoso;(91)92914-4211;356.381.501-57;10/01/2023 04:29:35;R$ 170.981,33;falhou|ticket|###|auto|duplicado|reenviado|id
4703;Bruno Igor Almeida;2s68gm4z@empresa.com.br;(94) 917769896;014.525.370-42;13/08/2022 19:00:37;R$ 214.333,88;id|erro|anexo|duplicado|ok|pendente
4704;Helena Mendes;gqfo7fj32@empresa.com.br;(94) 964363737;679.414.415-11;10/02/2024 11:44:16;R$ 7.454,83;reenviado|auto|???|???|ok|falhou|###|reenviado
4705;William Nogueira;wr444coiqsms@.com.br;(96) 991599184;843.780.127-6;09/07/2024 15:46:31;R$ 136.919,34;erro|erro|atenção|pendente
4706;Otávio Nogueira;qouafe@outlook.com;91 943568959;167.448.037-06;24/03/2021 08:29:25;R$ 168.978,93;***|erro|atenção
4707;Kleber Barbosa;gjlbukp@empresa.com.br;(92)94506-3997;744.889.665-0;14/02/2025 04:15:12;R$ 215.263,95;pendente|normalizar|pendente|atenção|ok|reenviado|URGENTE|reenviado
4708;Marcos Barbosa;dqd17m@ufpa.br;(94) 92248-4749;51364316123;21/02/2021 16:09:21;R$ 171.793,89;duplicado|ok|csv
4709;Natália Ana Tavares;npcevchxk_bi@UFPA.BR;98 50553-9968;569.904.534-48;05/03/2024 17:59:09;R$ 238.799,10;anexo|revisar|protocolo|json|revisar|LIMPAR
4710;William Gabriel Oliveira;@hotmail.com;(92) 926080192;410.592.254-06;15/06/2024 23:14:05;R$ 183.909,99;ok|ticket|id|falhou|auto|anexo|auto|anexo
4711;Juliana Eduardo Oliveira;66szm1@gov.br;93 994248436;394.518.631-35;16/05/2024 19:20:00;R$ 173.239,80;###|???|###
4712;Patrícia Zuleica Lima;1vfxac6dempresa.com.br;(97) 97639-3702;354.685.702-22;24/05/2021 07:46:05;R$ 89.900,71;falhou|LIMPAR|manual|obs|auto|normalizar
4713;Marcos Quésia Barbosa;vtopzfx@gov.br;98 987510363;748.685.29-39;18/10/2022 09:24:37;R$ 14.081,62;normalizar|protocolo|id
4714;William Kleber Oliveira;b6t5i9@bol.com.br;(93) 95912-7142;450.364.237-70;28/03/2025 13:07:01;R$ 24.677,21;protocolo|URGENTE|ok|ticket|revisar|LIMPAR|id
4715;Helena Monteiro;7x485dz275d@.com.br;(97) 933521382;847.574.271-40;12/10/2024 15:50:08;R$ 71.594,11;###|atenção|protocolo|duplicado|manual|reenviado|auto|id
4716;Thiago Tavares;krc_m@gmail.com;91 915752144;697.685.19-63;18/12/2025 17:07:18;R$ 21.127,88;ticket|URGENTE|protocolo|revisar|ticket
4717;Marcos Souza;1x4vlk@ufpa.br;(93)99820-8010;742.483.630-27;21/10/2022 04:39:59;R$ 89.490,05;anexo|ticket|ticket|***|id|reenviado
4718;Marcos Zuleica Lima;vyktvq@gov.br;(97) 96555-4162;57115907159;15/08/2024 22:48:20;R$ 245.757,66;duplicado|ok|csv|revisar|json|id|URGENTE
4719;Igor Sabrina Castro;@loja.com.br;(92) 98906-8578;456.831.338-72;15/02/2025 10:25:51;R$ 126.533,03;auto|pendente|revisar|ok|ticket
4720;Marcos Oliveira;ze4vxmv@outlook.com;(94) 59909-7279;436.932.332-95;22/08/2023 07:09:26;R$ 46.922,90;auto|duplicado|atenção|LIMPAR|manual
4721;Otávio Fernanda Castro;5vq5cdo@empresa.com.br;(94) 967025909;395.106.859-41;03/12/2022 13:28:04;R$ 185.001,48;ticket|protocolo|duplicado|reenviado|ok
4722;Thiago Oliveira;0y1l1nnm@hotmail.com;98 923727652;847.992.155-77;26/06/2021 01:25:49;R$ 33.093,77;URGENTE|ok|id|atenção
4723;Ursula Igor Lima;brta0n@gmail.com;(96) 916376762;876.502.856-71;06/01/2022 22:11:19;R$ 30.616,31;manual|LIMPAR|***|tmp|LIMPAR|LIMPAR|auto
4724;Fernanda Almeida;@hotmail.com;(98) 982245270;848.570.511-21;R$ 137.628,15;reenviado|normalizar|tmp|###|URGENTE|protocolo
4725;Helena Quésia Almeida;np1z53@hotmail.com;(94) 988695055;158.855.775-26;01/10/2022 15:44:32;R$ 20.396,20;revisar|tmp|revisar|anexo|***|anexo|pendente
4726;Ursula Mendes;kb16j5qdu83@empresa.com.br;95 932753496;218.887.419-89;16/10/2023 14:43:24;R$ 226.656,31;manual|auto|pendente|manual|???|erro|csv|pendente
4727;dzhzo5d0tbo@@outlook.com;(99) 91912-2141;768.406.122-64;08/09/2025 06:45:46;R$ 157.239,93;URGENTE|protocolo|???|pendente|duplicado|pendente|URGENTE
4728;Helena Zuleica Cardoso;140slpc7nuaf@empresa.com.br;(97)93613-5086;244.129.680-15;08/03/2022 04:37:25;R$ 164.470,32;protocolo|URGENTE|pendente|auto
4729;Gabriel Daniela Silva;puksasky@GMAIL.COM;(93) 957316795;607.242.825-86;07/04/2025 22:33:21;R$ 173.930,39;pendente|###|reenviado
